date,region,product,units,price,revenue,marketing_spend,churn_rate
2024-02-02,Europe,Smartwatch,14,64.65,905.12,173.31,0.103
2024-02-02,APAC,Shoes,14,52.2,730.73,65.64,0.038
2024-02-02,APAC,Smartwatch,27,59.65,1610.62,380.75,0.112
2024-02-02,APAC,Book,43,147.29,6333.47,102.92,0.032
2024-02-02,LATAM,Book,50,71.35,3567.6,197.2,0.067
2024-02-02,LATAM,Laptop,47,53.93,2534.67,384.2,0.034
2024-02-02,LATAM,Smartwatch,35,129.47,4531.45,381.06,0.112
2024-02-02,LATAM,Camera,41,11.13,456.14,162.44,0.078
2024-02-03,North America,Headphones,52,78.08,4059.96,132.98,0.078
2024-02-03,North America,Laptop,52,66.08,3436.21,73.9,0.043
2024-02-03,Europe,Camera,49,25.03,1226.53,315.02,0.036
2024-02-03,Europe,Book,49,26.87,1316.86,198.33,0.043
2024-02-03,APAC,Camera,24,111.48,2675.58,334.28,0.131
2024-02-03,APAC,Laptop,15,131.31,1969.58,168.96,0.101
2024-02-03,LATAM,Headphones,10,114.61,1146.09,230.69,0.123
2024-02-03,LATAM,Blender,44,138.97,6114.82,96.97,0.148
2024-02-03,LATAM,Smartwatch,35,115.53,4043.63,183.68,0.064
2024-02-04,North America,Laptop,6,84.38,506.3,252.14,0.124
2024-02-04,North America,Blender,11,74.41,818.49,211.97,0.116
2024-02-04,North America,Book,16,79.89,1278.23,246.88,0.142
2024-02-04,North America,Camera,23,110.33,2537.55,172.38,0.088
2024-02-04,Europe,Blender,54,140.25,7573.73,388.73,0.077
2024-02-04,Europe,Laptop,58,129.62,7518.19,317.08,0.069
2024-02-04,Europe,Headphones,41,90.78,3722.13,119.56,0.106
2024-02-04,Europe,Book,7,29.17,204.17,329.5,0.105
2024-02-04,APAC,Laptop,22,18.12,398.65,244.91,0.108
2024-02-04,APAC,Headphones,11,26.88,295.64,60.83,0.066
2024-02-04,LATAM,Smartwatch,40,56.04,2241.4,335.28,0.107
2024-02-04,LATAM,Headphones,8,127.83,1022.66,114.97,0.135
2024-02-05,North America,Book,32,11.25,360.14,144.38,0.129
2024-02-05,North America,Blender,26,70.43,1831.14,229.74,0.092
2024-02-05,North America,Camera,40,17.57,702.83,175.44,0.052
2024-02-05,North America,Headphones,10,88.08,880.79,89.43,0.11
2024-02-05,Europe,Shoes,42,89.75,3769.64,191.85,0.084
2024-02-05,Europe,Book,12,41.78,501.41,88.08,0.098
2024-02-05,Europe,Headphones,12,46.17,554.0,100.72,0.105
2024-02-05,Europe,Laptop,21,110.62,2323.06,381.19,0.048
2024-02-05,APAC,Book,22,77.1,1696.2,395.46,0.086
2024-02-05,APAC,Headphones,48,69.64,3342.85,275.34,0.075
2024-02-05,LATAM,Book,30,98.54,2956.08,75.55,0.056
2024-02-05,LATAM,Camera,18,140.68,2532.3,166.56,0.074
2024-02-05,LATAM,Shoes,15,25.81,387.11,234.29,0.033
2024-02-06,North America,Book,52,63.75,3315.13,255.52,0.044
2024-02-06,North America,Camera,32,50.63,1620.25,347.26,0.059
2024-02-06,Europe,Laptop,28,75.35,2109.93,247.83,0.053
2024-02-06,Europe,Camera,12,50.06,600.69,214.45,0.11
2024-02-06,Europe,Book,30,95.97,2879.22,51.56,0.039
2024-02-06,Europe,Headphones,17,13.7,232.91,384.05,0.083
2024-02-06,APAC,Blender,20,63.58,1271.67,118.3,0.053
2024-02-06,APAC,Book,58,19.51,1131.72,211.67,0.069
2024-02-06,LATAM,Headphones,58,147.99,8583.18,155.91,0.104
2024-02-06,LATAM,Camera,34,78.26,2660.92,396.79,0.122
2024-02-06,LATAM,Laptop,24,32.43,778.29,163.59,0.14
2024-02-06,LATAM,Book,50,88.16,4408.21,131.8,0.127
2024-02-07,North America,Camera,5,138.91,694.56,50.85,0.067
2024-02-07,North America,Shoes,26,122.85,3194.15,338.57,0.15
2024-02-07,North America,Blender,21,102.4,2150.39,287.91,0.1
2024-02-07,Europe,Smartwatch,54,52.19,2818.41,290.48,0.035
2024-02-07,Europe,Headphones,42,25.32,1063.5,162.02,0.133
2024-02-07,Europe,Laptop,20,54.02,1080.33,138.79,0.032
2024-02-07,APAC,Headphones,22,91.98,2023.51,393.81,0.071
2024-02-07,APAC,Smartwatch,49,44.59,2184.79,164.67,0.134
2024-02-07,LATAM,Smartwatch,9,135.94,1223.47,317.17,0.063
2024-02-07,LATAM,Laptop,8,88.91,711.25,145.55,0.106
2024-02-07,LATAM,Book,46,95.9,4411.21,176.42,0.077
2024-02-08,North America,Shoes,47,96.32,4526.84,320.22,0.115
2024-02-08,North America,Headphones,47,39.25,1844.62,71.26,0.105
2024-02-08,North America,Blender,8,125.53,1004.27,68.74,0.066
2024-02-08,Europe,Smartwatch,11,41.47,456.18,379.7,0.133
2024-02-08,Europe,Blender,59,126.51,7464.09,259.18,0.109
2024-02-08,APAC,Laptop,32,116.24,3719.69,143.21,0.105
2024-02-08,APAC,Book,48,120.17,5768.23,346.08,0.114
2024-02-08,LATAM,Camera,37,146.39,5416.28,119.34,0.119
2024-02-08,LATAM,Laptop,14,65.66,919.3,312.87,0.122
2024-02-08,LATAM,Smartwatch,8,112.49,899.88,138.44,0.121
2024-02-09,North America,Headphones,32,49.88,1596.17,245.13,0.093
2024-02-09,North America,Camera,44,111.88,4922.87,363.51,0.068
2024-02-09,North America,Blender,16,138.8,2220.75,364.1,0.058
2024-02-09,North America,Shoes,17,62.58,1063.89,56.31,0.103
2024-02-09,Europe,Book,37,17.39,643.5,291.31,0.099
2024-02-09,Europe,Camera,27,10.62,286.61,132.38,0.105
2024-02-09,Europe,Smartwatch,55,48.43,2663.72,292.84,0.135
2024-02-09,APAC,Shoes,46,122.14,5618.29,162.29,0.079
2024-02-09,APAC,Headphones,44,38.47,1692.48,189.63,0.065
2024-02-09,APAC,Book,13,45.44,590.77,85.72,0.033
2024-02-09,APAC,Camera,28,36.92,1033.72,178.11,0.081
2024-02-09,LATAM,Camera,35,31.24,1093.48,292.24,0.119
2024-02-09,LATAM,Book,59,47.08,2777.47,172.34,0.124
2024-02-09,LATAM,Laptop,44,37.13,1633.91,233.63,0.094
2024-02-09,LATAM,Shoes,54,129.39,6987.22,78.27,0.076
2024-02-10,North America,Book,20,126.52,2530.35,166.87,0.071
2024-02-10,North America,Camera,45,61.52,2768.6,269.41,0.131
2024-02-10,Europe,Shoes,5,71.32,356.61,69.94,0.105
2024-02-10,Europe,Book,40,70.11,2804.57,56.62,0.138
2024-02-10,Europe,Laptop,8,144.53,1156.22,336.08,0.148
2024-02-10,APAC,Camera,44,133.78,5886.51,84.47,0.054
2024-02-10,APAC,Smartwatch,7,104.36,730.55,369.56,0.146
2024-02-10,APAC,Headphones,31,87.94,2726.08,217.25,0.124
2024-02-10,LATAM,Blender,21,98.09,2059.86,312.25,0.115
2024-02-10,LATAM,Laptop,51,97.36,4965.49,132.85,0.088
2024-02-10,LATAM,Smartwatch,22,90.96,2001.14,282.96,0.082
2024-02-11,North America,Laptop,37,43.73,1618.15,305.58,0.033
2024-02-11,North America,Blender,10,107.19,1071.86,259.38,0.107
2024-02-11,North America,Smartwatch,8,133.76,1070.11,202.22,0.069
2024-02-11,Europe,Blender,45,79.67,3585.26,352.34,0.066
2024-02-11,Europe,Headphones,11,135.76,1493.4,98.1,0.053
2024-02-11,Europe,Smartwatch,19,20.9,397.11,100.78,0.15
2024-02-11,APAC,Headphones,40,124.43,4977.32,180.98,0.042
2024-02-11,APAC,Blender,34,93.91,3192.88,120.89,0.085
2024-02-11,LATAM,Blender,29,16.22,470.41,76.68,0.099
2024-02-11,LATAM,Headphones,17,88.32,1501.43,397.24,0.12
2024-02-12,North America,Blender,20,76.49,1529.85,238.03,0.113
2024-02-12,North America,Shoes,55,61.15,3363.5,395.26,0.081
2024-02-12,North America,Laptop,5,141.7,708.52,317.93,0.086
2024-02-12,Europe,Headphones,41,113.52,4654.47,197.15,0.138
2024-02-12,Europe,Camera,51,83.94,4281.16,203.02,0.121
2024-02-12,Europe,Book,35,87.83,3073.9,294.19,0.067
2024-02-12,Europe,Shoes,40,118.63,4745.23,152.43,0.092
2024-02-12,APAC,Shoes,42,20.93,879.04,322.11,0.036
2024-02-12,APAC,Headphones,20,47.45,948.94,90.99,0.098
2024-02-12,APAC,Blender,53,100.39,5320.78,397.14,0.116
2024-02-12,LATAM,Laptop,12,108.56,1302.69,266.52,0.054
2024-02-12,LATAM,Blender,54,134.58,7267.3,177.73,0.147
2024-02-12,LATAM,Headphones,28,84.45,2364.58,273.4,0.112
2024-02-13,North America,Headphones,7,37.72,264.05,301.36,0.095
2024-02-13,North America,Camera,44,34.65,1524.4,101.95,0.136
2024-02-13,North America,Shoes,28,130.43,3652.06,320.49,0.121
2024-02-13,Europe,Blender,45,44.32,1994.32,103.76,0.141
2024-02-13,Europe,Camera,51,19.88,1014.07,122.53,0.078
2024-02-13,APAC,Headphones,54,33.96,1833.94,91.37,0.054
2024-02-13,APAC,Shoes,19,21.27,404.04,332.22,0.086
2024-02-13,LATAM,Camera,13,14.47,188.07,141.09,0.073
2024-02-13,LATAM,Blender,58,144.94,8406.5,371.81,0.062
2024-02-13,LATAM,Shoes,42,118.98,4997.1,260.83,0.088
2024-02-13,LATAM,Book,43,63.46,2728.61,326.73,0.037
2024-02-14,North America,Camera,59,118.6,6997.34,244.85,0.07
2024-02-14,North America,Blender,55,108.48,5966.18,230.33,0.136
2024-02-14,North America,Smartwatch,23,30.79,708.18,130.22,0.071
2024-02-14,North America,Shoes,58,78.67,4563.14,103.2,0.031
2024-02-14,Europe,Book,20,30.2,604.08,338.37,0.095
2024-02-14,Europe,Laptop,19,102.97,1956.45,304.55,0.13
2024-02-14,APAC,Shoes,48,110.32,5295.41,341.05,0.122
2024-02-14,APAC,Camera,39,108.01,4212.35,333.31,0.116
2024-02-14,LATAM,Headphones,8,126.66,1013.26,64.3,0.06
2024-02-14,LATAM,Smartwatch,29,129.46,3754.27,151.16,0.062
2024-02-14,LATAM,Book,40,42.79,1711.64,351.75,0.048
2024-02-15,North America,Book,38,136.58,5190.06,244.07,0.072
2024-02-15,North America,Laptop,5,117.83,589.15,100.52,0.075
2024-02-15,North America,Smartwatch,52,76.67,3986.88,367.13,0.066
2024-02-15,North America,Camera,42,88.59,3720.8,217.2,0.134
2024-02-15,Europe,Smartwatch,38,96.77,3677.13,151.24,0.148
2024-02-15,Europe,Blender,30,61.17,1835.19,151.5,0.135
2024-02-15,Europe,Headphones,20,46.44,928.76,228.18,0.066
2024-02-15,APAC,Blender,40,107.24,4289.58,230.5,0.038
2024-02-15,APAC,Book,48,98.0,4703.9,380.62,0.1
2024-02-15,LATAM,Camera,34,42.81,1455.69,220.93,0.09
2024-02-15,LATAM,Shoes,24,73.61,1766.76,204.37,0.127
2024-02-16,North America,Laptop,38,96.83,3679.48,85.6,0.039
2024-02-16,North America,Book,20,29.42,588.32,94.57,0.072
2024-02-16,North America,Shoes,42,92.97,3904.93,282.08,0.114
2024-02-16,North America,Camera,25,129.88,3247.12,83.22,0.105
2024-02-16,Europe,Headphones,8,114.38,915.01,52.76,0.071
2024-02-16,Europe,Camera,25,131.82,3295.59,227.38,0.12
2024-02-16,APAC,Camera,28,81.7,2287.64,385.79,0.106
2024-02-16,APAC,Laptop,45,118.29,5322.95,180.18,0.107
2024-02-16,LATAM,Book,40,99.97,3998.83,234.64,0.085
2024-02-16,LATAM,Blender,32,131.2,4198.52,132.5,0.107
2024-02-16,LATAM,Smartwatch,38,45.88,1743.53,264.83,0.098
2024-02-16,LATAM,Camera,51,147.67,7531.08,363.54,0.103
2024-02-17,North America,Headphones,21,97.36,2044.55,371.76,0.031
2024-02-17,North America,Camera,18,38.01,684.26,322.74,0.074
2024-02-17,North America,Laptop,35,149.04,5216.48,280.93,0.081
2024-02-17,Europe,Shoes,44,14.17,623.47,390.34,0.042
2024-02-17,Europe,Book,29,79.6,2308.32,193.79,0.106
2024-02-17,APAC,Blender,37,103.68,3836.25,134.03,0.11
2024-02-17,APAC,Book,23,69.01,1587.15,85.39,0.096
2024-02-17,APAC,Camera,12,102.87,1234.43,98.2,0.058
2024-02-17,LATAM,Smartwatch,20,96.69,1933.82,249.72,0.055
2024-02-17,LATAM,Book,26,58.49,1520.78,259.28,0.102
2024-02-17,LATAM,Laptop,11,139.95,1539.5,257.12,0.113
2024-02-17,LATAM,Camera,13,30.88,401.44,76.74,0.08
2024-02-18,North America,Blender,54,93.1,5027.18,294.69,0.094
2024-02-18,North America,Laptop,24,63.02,1512.38,97.27,0.108
2024-02-18,Europe,Headphones,11,33.99,373.92,362.5,0.045
2024-02-18,Europe,Laptop,48,142.97,6862.38,274.02,0.073
2024-02-18,Europe,Shoes,57,129.79,7398.16,80.62,0.124
2024-02-18,APAC,Book,39,115.76,4514.61,213.04,0.059
2024-02-18,APAC,Blender,27,104.33,2816.85,324.77,0.13
2024-02-18,APAC,Smartwatch,36,111.83,4026.05,264.43,0.083
2024-02-18,APAC,Headphones,31,16.66,516.56,190.37,0.113
2024-02-18,LATAM,Headphones,23,51.95,1194.96,362.89,0.074
2024-02-18,LATAM,Blender,25,75.02,1875.48,240.52,0.097
2024-02-18,LATAM,Smartwatch,35,25.26,884.26,119.97,0.088
2024-02-19,North America,Blender,11,88.87,977.55,321.3,0.141
2024-02-19,North America,Shoes,41,106.6,4370.72,285.54,0.138
2024-02-19,Europe,Laptop,47,125.06,5877.78,387.3,0.069
2024-02-19,Europe,Camera,9,89.02,801.15,201.09,0.07
2024-02-19,APAC,Book,25,42.29,1057.22,138.37,0.14
2024-02-19,APAC,Smartwatch,40,58.64,2345.55,380.34,0.132
2024-02-19,APAC,Camera,13,33.87,440.27,110.19,0.089
2024-02-19,APAC,Shoes,15,23.35,350.3,293.53,0.128
2024-02-19,LATAM,Headphones,17,30.77,523.13,267.81,0.108
2024-02-19,LATAM,Shoes,39,119.93,4677.09,93.0,0.104
2024-02-19,LATAM,Camera,39,19.13,746.0,91.6,0.105
2024-02-20,North America,Camera,35,120.9,4231.58,223.71,0.04
2024-02-20,North America,Headphones,5,147.72,738.6,260.98,0.079
2024-02-20,North America,Laptop,49,54.44,2667.73,322.98,0.079
2024-02-20,North America,Book,50,12.93,646.5,160.91,0.082
2024-02-20,Europe,Camera,27,146.88,3965.86,184.21,0.052
2024-02-20,Europe,Shoes,41,37.43,1534.73,206.88,0.063
2024-02-20,Europe,Smartwatch,45,19.61,882.3,148.4,0.049
2024-02-20,APAC,Smartwatch,14,116.17,1626.4,390.72,0.094
2024-02-20,APAC,Headphones,46,15.98,735.1,103.19,0.097
2024-02-20,LATAM,Camera,52,116.37,6051.12,335.12,0.049
2024-02-20,LATAM,Blender,36,90.12,3244.26,229.25,0.103
2024-02-20,LATAM,Headphones,27,16.95,457.59,190.92,0.085
2024-02-20,LATAM,Shoes,26,136.44,3547.42,299.19,0.149
2024-02-21,North America,Blender,48,18.17,871.98,380.5,0.055
2024-02-21,North America,Laptop,33,98.77,3259.34,379.93,0.125
2024-02-21,Europe,Smartwatch,22,89.41,1967.05,162.82,0.082
2024-02-21,Europe,Headphones,38,90.29,3431.18,248.34,0.049
2024-02-21,APAC,Shoes,55,36.98,2034.05,359.64,0.034
2024-02-21,APAC,Blender,20,44.25,884.92,52.89,0.055
2024-02-21,LATAM,Smartwatch,50,119.24,5962.16,76.54,0.135
2024-02-21,LATAM,Blender,35,106.0,3710.14,360.9,0.045
2024-02-21,LATAM,Shoes,54,13.58,733.23,218.79,0.032
2024-02-22,North America,Shoes,35,147.03,5146.1,310.55,0.039
2024-02-22,North America,Blender,52,18.87,981.08,218.65,0.096
2024-02-22,Europe,Blender,35,128.51,4497.97,170.71,0.112
2024-02-22,Europe,Headphones,57,122.93,7007.0,251.98,0.075
2024-02-22,Europe,Camera,35,56.76,1986.64,120.43,0.092
2024-02-22,Europe,Shoes,52,16.41,853.14,334.03,0.123
2024-02-22,APAC,Shoes,31,112.75,3495.26,183.96,0.114
2024-02-22,APAC,Headphones,17,123.64,2101.8,247.31,0.117
2024-02-22,APAC,Smartwatch,55,116.46,6405.57,367.17,0.083
2024-02-22,LATAM,Headphones,21,106.39,2234.23,395.56,0.068
2024-02-22,LATAM,Laptop,5,107.1,535.48,337.37,0.086
2024-02-23,North America,Shoes,23,138.11,3176.58,216.98,0.099
2024-02-23,North America,Blender,11,51.0,561.03,323.28,0.102
2024-02-23,North America,Headphones,15,30.31,454.67,325.84,0.145
2024-02-23,North America,Laptop,32,111.04,3553.15,357.94,0.138
2024-02-23,Europe,Smartwatch,30,148.36,4450.93,270.17,0.03
2024-02-23,Europe,Headphones,34,33.04,1123.19,284.44,0.096
2024-02-23,APAC,Book,34,20.72,704.51,253.52,0.108
2024-02-23,APAC,Camera,45,130.35,5865.73,284.48,0.078
2024-02-23,APAC,Laptop,35,56.2,1967.17,145.17,0.049
2024-02-23,APAC,Smartwatch,13,147.49,1917.4,248.63,0.099
2024-02-23,LATAM,Shoes,14,79.71,1115.95,239.66,0.093
2024-02-23,LATAM,Book,46,116.17,5343.91,94.01,0.137
2024-02-24,North America,Smartwatch,47,36.66,1723.06,254.89,0.048
2024-02-24,North America,Laptop,18,109.63,1973.41,308.05,0.092
2024-02-24,Europe,Camera,36,102.85,3702.45,322.43,0.092
2024-02-24,Europe,Laptop,58,114.87,6662.65,310.29,0.124
2024-02-24,Europe,Smartwatch,8,27.43,219.48,236.94,0.085
2024-02-24,Europe,Book,43,62.88,2703.73,313.38,0.069
2024-02-24,APAC,Shoes,50,100.62,5030.91,192.2,0.044
2024-02-24,APAC,Laptop,35,37.98,1329.22,110.82,0.118
2024-02-24,LATAM,Smartwatch,40,10.46,418.6,54.77,0.059
2024-02-24,LATAM,Shoes,55,64.32,3537.48,221.26,0.067
2024-02-24,LATAM,Camera,34,55.15,1875.17,281.1,0.112
2024-02-25,North America,Laptop,34,60.21,2047.29,325.06,0.042
2024-02-25,North America,Book,35,74.77,2617.11,100.56,0.044
2024-02-25,North America,Smartwatch,9,25.23,227.09,237.22,0.108
2024-02-25,Europe,Blender,48,110.28,5293.42,393.37,0.031
2024-02-25,Europe,Smartwatch,12,52.33,627.96,293.98,0.128
2024-02-25,Europe,Laptop,55,119.21,6556.37,107.66,0.14
2024-02-25,APAC,Smartwatch,12,10.41,124.92,360.29,0.077
2024-02-25,APAC,Headphones,48,140.46,6742.08,309.16,0.084
2024-02-25,APAC,Book,23,16.04,368.92,246.15,0.13
2024-02-25,APAC,Laptop,25,44.4,1109.95,80.97,0.057
2024-02-25,LATAM,Shoes,47,116.8,5489.39,73.49,0.134
2024-02-25,LATAM,Smartwatch,15,138.04,2070.66,297.04,0.043
2024-02-25,LATAM,Laptop,11,77.01,847.12,69.12,0.082
2024-02-25,LATAM,Book,38,130.45,4957.23,384.34,0.098
2024-02-26,North America,Book,11,97.35,1070.83,287.07,0.053
2024-02-26,North America,Headphones,36,131.03,4717.09,258.58,0.08
2024-02-26,Europe,Book,11,27.69,304.54,296.13,0.041
2024-02-26,Europe,Shoes,32,116.34,3722.95,120.01,0.045
2024-02-26,APAC,Blender,10,71.97,719.7,340.86,0.077
2024-02-26,APAC,Smartwatch,12,137.62,1651.48,368.74,0.054
2024-02-26,APAC,Headphones,54,30.06,1622.97,163.62,0.144
2024-02-26,APAC,Book,41,80.31,3292.64,208.11,0.054
2024-02-26,LATAM,Book,7,89.81,628.67,129.7,0.037
2024-02-26,LATAM,Headphones,8,20.92,167.33,279.8,0.081
2024-02-26,LATAM,Shoes,48,56.64,2718.49,365.85,0.06
2024-02-26,LATAM,Laptop,59,45.04,2657.54,223.06,0.145
2024-02-27,North America,Blender,21,116.52,2446.95,192.34,0.087
2024-02-27,North America,Camera,55,130.85,7196.61,155.31,0.047
2024-02-27,North America,Shoes,43,91.7,3943.27,375.52,0.054
2024-02-27,Europe,Book,30,53.09,1592.78,328.4,0.091
2024-02-27,Europe,Headphones,21,116.36,2443.66,275.4,0.048
2024-02-27,APAC,Blender,46,96.54,4440.71,341.57,0.041
2024-02-27,APAC,Shoes,45,101.9,4585.64,264.27,0.13
2024-02-27,APAC,Smartwatch,11,11.65,128.14,276.68,0.109
2024-02-27,LATAM,Headphones,8,114.18,913.44,125.03,0.123
2024-02-27,LATAM,Book,57,119.06,6786.55,394.84,0.093
2024-02-27,LATAM,Laptop,21,102.16,2145.31,77.16,0.1
2024-02-28,North America,Shoes,35,147.48,5161.86,203.76,0.129
2024-02-28,North America,Headphones,22,74.82,1646.1,138.89,0.068
2024-02-28,North America,Camera,7,140.93,986.54,144.72,0.085
2024-02-28,North America,Smartwatch,25,124.01,3100.18,121.89,0.139
2024-02-28,Europe,Laptop,57,56.6,3225.99,195.7,0.091
2024-02-28,Europe,Blender,5,139.29,696.43,232.92,0.095
2024-02-28,Europe,Smartwatch,32,26.54,849.21,355.68,0.082
2024-02-28,Europe,Shoes,36,43.96,1582.44,123.01,0.033
2024-02-28,APAC,Laptop,10,89.05,890.5,165.37,0.043
2024-02-28,APAC,Headphones,57,44.23,2521.0,74.67,0.118
2024-02-28,APAC,Camera,35,117.64,4117.23,256.61,0.143
2024-02-28,APAC,Shoes,53,144.73,7670.69,362.68,0.088
2024-02-28,LATAM,Smartwatch,46,126.24,5807.22,313.82,0.076
2024-02-28,LATAM,Camera,58,30.79,1785.55,151.31,0.144
2024-02-28,LATAM,Headphones,24,146.8,3523.26,201.47,0.077
2024-02-29,North America,Book,58,73.41,4257.93,385.25,0.074
2024-02-29,North America,Laptop,9,58.78,529.06,160.82,0.047
2024-02-29,North America,Shoes,26,45.4,1180.38,341.64,0.143
2024-02-29,Europe,Laptop,21,103.12,2165.57,164.56,0.138
2024-02-29,Europe,Book,26,80.83,2101.61,53.29,0.066
2024-02-29,Europe,Headphones,41,82.3,3374.18,327.22,0.136
2024-02-29,Europe,Blender,57,70.78,4034.54,104.56,0.127
2024-02-29,APAC,Smartwatch,55,15.78,867.85,170.34,0.1
2024-02-29,APAC,Camera,8,139.8,1118.38,108.51,0.117
2024-02-29,APAC,Laptop,44,92.84,4084.76,205.9,0.098
2024-02-29,APAC,Book,37,97.19,3596.19,59.57,0.043
2024-02-29,LATAM,Smartwatch,8,110.27,882.19,241.26,0.106
2024-02-29,LATAM,Shoes,40,130.88,5235.26,283.63,0.043
2024-02-29,LATAM,Book,10,147.21,1472.06,140.06,0.143
2024-02-29,LATAM,Headphones,49,136.36,6681.88,397.9,0.118
2024-03-01,North America,Laptop,21,86.52,1817.0,375.91,0.139
2024-03-01,North America,Smartwatch,44,127.27,5599.97,394.66,0.142
2024-03-01,North America,Headphones,20,49.67,993.4,105.67,0.098
2024-03-01,Europe,Headphones,36,122.36,4405.05,210.36,0.077
2024-03-01,Europe,Camera,57,25.22,1437.33,294.48,0.089
2024-03-01,APAC,Blender,52,75.1,3905.18,177.66,0.1
2024-03-01,APAC,Smartwatch,38,83.89,3187.8,85.01,0.063
2024-03-01,APAC,Laptop,5,117.85,589.24,216.99,0.146
2024-03-01,APAC,Camera,28,31.55,883.51,200.28,0.107
2024-03-01,LATAM,Book,27,105.93,2860.24,196.01,0.088
2024-03-01,LATAM,Laptop,12,146.79,1761.49,180.73,0.058
2024-03-01,LATAM,Shoes,51,12.91,658.47,310.55,0.136
2024-03-01,LATAM,Smartwatch,48,115.75,5555.76,270.19,0.139
2024-03-02,North America,Smartwatch,12,53.31,639.71,188.69,0.087
2024-03-02,North America,Headphones,6,33.39,200.35,386.14,0.142
2024-03-02,North America,Laptop,25,11.05,276.19,395.69,0.048
2024-03-02,Europe,Headphones,16,139.98,2239.72,102.48,0.144
2024-03-02,Europe,Smartwatch,51,34.95,1782.43,67.24,0.123
2024-03-02,Europe,Blender,39,90.92,3545.78,137.8,0.147
2024-03-02,Europe,Book,30,87.82,2634.52,273.52,0.062
2024-03-02,APAC,Camera,24,60.73,1457.59,215.35,0.113
2024-03-02,APAC,Headphones,5,43.61,218.07,162.42,0.067
2024-03-02,LATAM,Book,9,104.78,943.02,226.39,0.047
2024-03-02,LATAM,Laptop,20,58.15,1163.0,304.46,0.098
2024-03-02,LATAM,Smartwatch,34,23.54,800.37,167.52,0.138
2024-03-03,North America,Laptop,18,26.6,478.72,149.79,0.12
2024-03-03,North America,Smartwatch,51,14.48,738.59,342.94,0.092
2024-03-03,North America,Blender,11,66.18,727.94,318.76,0.072
2024-03-03,Europe,Camera,22,135.48,2980.64,296.26,0.084
2024-03-03,Europe,Book,43,92.3,3969.0,327.84,0.117
2024-03-03,APAC,Headphones,47,145.81,6853.17,258.77,0.031
2024-03-03,APAC,Shoes,9,60.21,541.92,313.32,0.069
2024-03-03,LATAM,Book,37,134.75,4985.69,221.44,0.118
2024-03-03,LATAM,Headphones,49,22.56,1105.61,236.05,0.141
2024-03-03,LATAM,Smartwatch,42,81.72,3432.25,197.25,0.116
2024-03-03,LATAM,Blender,39,102.57,4000.42,172.79,0.104
2024-03-04,North America,Headphones,57,113.26,6456.09,278.69,0.052
2024-03-04,North America,Shoes,34,149.32,5077.0,321.82,0.067
2024-03-04,North America,Smartwatch,39,120.73,4708.37,277.26,0.086
2024-03-04,North America,Camera,59,83.58,4930.94,280.54,0.141
2024-03-04,Europe,Laptop,46,53.64,2467.44,109.69,0.033
2024-03-04,Europe,Headphones,42,142.22,5973.2,126.35,0.141
2024-03-04,APAC,Camera,32,114.86,3675.37,135.07,0.097
2024-03-04,APAC,Laptop,46,41.57,1912.03,54.93,0.145
2024-03-04,APAC,Book,43,121.14,5208.97,398.99,0.132
2024-03-04,LATAM,Shoes,49,135.79,6653.72,330.66,0.08
2024-03-04,LATAM,Smartwatch,43,44.41,1909.73,205.66,0.139
2024-03-04,LATAM,Book,53,135.05,7157.41,79.3,0.141
2024-03-04,LATAM,Blender,51,85.17,4343.84,162.99,0.104
2024-03-05,North America,Blender,46,12.29,565.17,370.2,0.129
2024-03-05,North America,Camera,59,10.13,597.67,377.79,0.13
2024-03-05,North America,Headphones,5,105.71,528.53,389.5,0.099
2024-03-05,Europe,Smartwatch,41,144.22,5912.87,320.63,0.13
2024-03-05,Europe,Headphones,11,106.15,1167.67,193.1,0.11
2024-03-05,Europe,Blender,43,134.9,5800.61,219.19,0.085
2024-03-05,Europe,Laptop,40,69.47,2778.64,229.65,0.076
2024-03-05,APAC,Laptop,38,120.95,4596.0,209.9,0.105
2024-03-05,APAC,Camera,21,51.78,1087.43,175.47,0.111
2024-03-05,LATAM,Blender,52,108.83,5659.04,319.3,0.076
2024-03-05,LATAM,Shoes,19,145.28,2760.23,114.14,0.083
2024-03-05,LATAM,Book,50,129.7,6484.82,173.76,0.144
2024-03-06,North America,Shoes,8,87.09,696.71,329.0,0.113
2024-03-06,North America,Book,30,117.91,3537.3,389.27,0.069
2024-03-06,Europe,Book,29,96.43,2796.46,175.19,0.068
2024-03-06,Europe,Laptop,43,19.75,849.37,272.28,0.125
2024-03-06,APAC,Book,56,129.26,7238.76,110.22,0.078
2024-03-06,APAC,Blender,42,53.05,2228.04,306.79,0.119
